840.0,5,240,10,0.9497717022895813,1.0
240.0,0,240,10,0.7311381101608276,0.99184650182724
210.0,5,60,10,0.681628406047821,0.9986941814422607
60.0,0,60,10,0.5764066576957703,0.9633093476295471
35.0,5,10,10,0.5767955780029297,0.9972360134124756
10.0,0,10,10,0.5285087823867798,0.9611842036247253
